TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,TransactionDate,BranchID,Description,Year,Month,Day
3005802,201588,201331,1,2109.16,2021-01-11 17:00:00.000000,15,Transaction 5802,2021,1,11
3039218,200790,201497,1,1922.67,2022-03-03 22:00:00.000000,26,Transaction 39218,2022,3,3
3023129,200412,200435,3,4793.34,2021-09-27 16:00:00.000000,33,Transaction 23129,2021,9,27
3030332,201183,200812,1,1305.76,2022-10-08 20:00:00.000000,30,Transaction 30332,2022,10,8
3018960,200325,200341,4,3975.53,2023-07-10 22:00:00.000000,18,Transaction 18960,2023,7,10
3004982,200311,201386,4,4213.49,2022-01-24 18:00:00.000000,44,Transaction 4982,2022,1,24
3024422,200596,200438,3,1439.14,2020-06-01 21:00:00.000000,48,Transaction 24422,2020,6,1
3013808,201106,200108,4,48.08,2022-11-17 01:00:00.000000,50,Transaction 13808,2022,11,17
3039216,200509,201006,2,4412.44,2022-04-05 22:00:00.000000,30,Transaction 39216,2022,4,5
3019560,200557,200010,2,1721.6,2023-03-27 18:00:00.000000,39,Transaction 19560,2023,3,27
3049023,201456,200080,3,1636.06,2022-02-07 14:00:00.000000,2,Transaction 49023,2022,2,7
3035851,200243,200977,1,3820.88,2021-07-04 16:00:00.000000,50,Transaction 35851,2021,7,4
3046892,200779,200243,2,1467.7,2022-09-18 03:00:00.000000,25,Transaction 46892,2022,9,18
3006110,200063,201591,2,3925.68,2021-03-06 20:00:00.000000,49,Transaction 6110,2021,3,6
3013516,200927,200645,2,3433.25,2023-06-04 04:00:00.000000,16,Transaction 13516,2023,6,4
3005277,200768,200951,2,1903.71,2023-09-05 21:00:00.000000,4,Transaction 5277,2023,9,5
3027009,200529,201066,1,4391.71,2022-01-12 00:00:00.000000,14,Transaction 27009,2022,1,12
3008383,201066,200996,1,3937.24,2023-10-11 14:00:00.000000,11,Transaction 8383,2023,10,11
3021027,200033,200319,1,145.82,2021-09-25 14:00:00.000000,21,Transaction 21027,2021,9,25
3000253,201058,200878,1,163.05,2020-05-29 14:00:00.000000,22,Transaction 253,2020,5,29
3043303,200357,201427,3,267.46,2022-06-14 20:00:00.000000,9,Transaction 43303,2022,6,14
3006529,200045,200451,1,4077.36,2021-08-15 16:00:00.000000,8,Transaction 6529,2021,8,15
3038652,200640,200813,1,49.59,2023-01-25 15:00:00.000000,8,Transaction 38652,2023,1,25
3015701,200220,200551,2,4834.03,2021-07-30 12:00:00.000000,33,Transaction 15701,2021,7,30
3002588,200459,200738,2,1337.8,2023-07-23 21:00:00.000000,24,Transaction 2588,2023,7,23
3022259,200868,200557,3,2630.22,2021-04-17 02:00:00.000000,1,Transaction 22259,2021,4,17
3008563,201474,201533,1,601.64,2020-05-28 08:00:00.000000,39,Transaction 8563,2020,5,28
3013768,201468,201340,3,1833.16,2023-02-22 22:00:00.000000,18,Transaction 13768,2023,2,22
3009005,200990,200718,4,3805.57,2020-04-26 10:00:00.000000,39,Transaction 9005,2020,4,26
3022544,200072,200941,1,2829.58,2021-12-14 03:00:00.000000,14,Transaction 22544,2021,12,14
3009576,201567,200003,1,1609.22,2020-01-19 10:00:00.000000,1,Transaction 9576,2020,1,19
3002384,200332,200688,1,413.81,2020-10-05 00:00:00.000000,15,Transaction 2384,2020,10,5
3004881,201238,201325,1,629.18,2023-10-06 04:00:00.000000,43,Transaction 4881,2023,10,6
3032275,201417,200035,3,207.03,2023-11-11 05:00:00.000000,46,Transaction 32275,2023,11,11
3037955,201074,201629,4,4451.7,2023-12-04 21:00:00.000000,16,Transaction 37955,2023,12,4
3037241,200111,201012,3,1895.95,2023-01-08 07:00:00.000000,32,Transaction 37241,2023,1,8
3032746,200685,201471,1,1321.46,2022-03-12 21:00:00.000000,5,Transaction 32746,2022,3,12
3022128,200775,200271,3,1493.5,2022-04-09 21:00:00.000000,5,Transaction 22128,2022,4,9
3012978,200532,201078,1,2913.08,2022-01-25 00:00:00.000000,8,Transaction 12978,2022,1,25
3047265,201062,200120,3,1603.74,2021-10-28 03:00:00.000000,40,Transaction 47265,2021,10,28
3030070,200076,201046,2,3647.38,2022-09-02 12:00:00.000000,3,Transaction 30070,2022,9,2
3004732,200219,200915,1,577.09,2022-06-04 15:00:00.000000,46,Transaction 4732,2022,6,4
3000437,200884,200072,3,4710.61,2022-03-12 08:00:00.000000,1,Transaction 437,2022,3,12
3031776,200156,201043,4,2800.37,2020-09-04 08:00:00.000000,37,Transaction 31776,2020,9,4
3032482,201071,200700,3,2720.72,2023-01-11 16:00:00.000000,37,Transaction 32482,2023,1,11
3043455,201123,200618,2,4498.29,2023-04-03 09:00:00.000000,47,Transaction 43455,2023,4,3
3008231,200578,201069,4,4751.13,2022-02-14 17:00:00.000000,46,Transaction 8231,2022,2,14
3034526,201200,201511,2,1064.43,2023-01-13 02:00:00.000000,43,Transaction 34526,2023,1,13
3022060,200912,201644,3,2842.08,2021-05-12 07:00:00.000000,21,Transaction 22060,2021,5,12
3012173,200180,200655,3,2783.75,2023-11-07 03:00:00.000000,10,Transaction 12173,2023,11,7
3006896,200651,200912,1,2041.52,2021-02-09 18:00:00.000000,40,Transaction 6896,2021,2,9
3024621,200288,200983,3,853.59,2023-02-02 16:00:00.000000,8,Transaction 24621,2023,2,2
3034883,200017,201390,2,4309.65,2022-10-20 01:00:00.000000,19,Transaction 34883,2022,10,20
3045377,201287,201177,3,4876.77,2020-04-12 22:00:00.000000,30,Transaction 45377,2020,4,12
3039220,200514,200877,1,2056.3,2020-04-17 20:00:00.000000,14,Transaction 39220,2020,4,17
3016808,200756,200937,1,2811.12,2023-11-09 08:00:00.000000,42,Transaction 16808,2023,11,9
3022957,200748,200181,1,4760.45,2020-02-26 17:00:00.000000,7,Transaction 22957,2020,2,26
3026888,200332,201069,1,2171.57,2023-11-21 09:00:00.000000,41,Transaction 26888,2023,11,21
3016770,200329,201035,1,3245.41,2021-11-16 05:00:00.000000,31,Transaction 16770,2021,11,16
3005448,200863,201078,3,1995.92,2020-10-31 08:00:00.000000,47,Transaction 5448,2020,10,31
3045494,201074,201593,1,403.05,2024-01-19 16:00:00.000000,1,Transaction 45494,2024,1,19
3014958,201175,201565,1,3792.76,2020-11-09 04:00:00.000000,48,Transaction 14958,2020,11,9
3036910,201147,200801,3,3866.53,2023-11-11 09:00:00.000000,42,Transaction 36910,2023,11,11
3001897,200335,201401,2,2171.91,2023-06-23 15:00:00.000000,2,Transaction 1897,2023,6,23
3015129,201309,201337,1,772.63,2020-12-09 05:00:00.000000,34,Transaction 15129,2020,12,9
3002482,201318,201213,2,2726.83,2020-10-02 03:00:00.000000,5,Transaction 2482,2020,10,2
3023970,200491,201455,3,3465.79,2021-03-24 14:00:00.000000,31,Transaction 23970,2021,3,24
3034479,200688,201099,1,2639.74,2021-02-10 03:00:00.000000,6,Transaction 34479,2021,2,10
3011023,200703,200949,3,2218.03,2023-01-23 13:00:00.000000,28,Transaction 11023,2023,1,23
3000278,201187,201496,1,1593.22,2020-11-12 13:00:00.000000,43,Transaction 278,2020,11,12
3008432,201448,200919,2,4955.02,2022-01-07 19:00:00.000000,23,Transaction 8432,2022,1,7
3023145,200529,201350,1,2993.15,2023-03-04 14:00:00.000000,43,Transaction 23145,2023,3,4
3041242,201258,200979,1,3816.28,2022-11-19 19:00:00.000000,10,Transaction 41242,2022,11,19
3013442,200379,201505,3,2111.85,2021-10-15 09:00:00.000000,18,Transaction 13442,2021,10,15
3041713,201583,201264,4,54.12,2022-10-11 08:00:00.000000,6,Transaction 41713,2022,10,11
3038653,200431,200346,1,2511.97,2023-09-29 18:00:00.000000,22,Transaction 38653,2023,9,29
3005834,201406,200680,1,334.6,2023-12-01 03:00:00.000000,29,Transaction 5834,2023,12,1
3036991,201280,201147,2,1072.78,2021-07-16 04:00:00.000000,35,Transaction 36991,2021,7,16
3021462,200793,200121,2,154.6,2020-12-19 23:00:00.000000,23,Transaction 21462,2020,12,19
3012752,200706,200519,3,80.64,2021-11-16 03:00:00.000000,16,Transaction 12752,2021,11,16
3036194,200121,200947,4,4965.06,2022-11-02 20:00:00.000000,34,Transaction 36194,2022,11,2
3028303,200146,200430,1,906.67,2021-06-08 13:00:00.000000,10,Transaction 28303,2021,6,8
3044174,200870,200643,3,2175.39,2022-02-12 08:00:00.000000,14,Transaction 44174,2022,2,12
3012943,200838,201263,4,2514.45,2023-05-15 04:00:00.000000,5,Transaction 12943,2023,5,15
3019989,201166,200234,1,2193.7,2023-04-26 20:00:00.000000,14,Transaction 19989,2023,4,26
3022711,200211,201475,3,2453.48,2023-11-25 18:00:00.000000,2,Transaction 22711,2023,11,25
3002521,201440,200626,2,2102.75,2021-05-31 16:00:00.000000,30,Transaction 2521,2021,5,31
3006050,201220,200519,2,1211.31,2022-04-14 09:00:00.000000,23,Transaction 6050,2022,4,14
3023544,200501,200096,2,4410.74,2022-01-25 00:00:00.000000,15,Transaction 23544,2022,1,25
3029007,200229,201305,2,2438.67,2020-06-23 19:00:00.000000,11,Transaction 29007,2020,6,23
3030690,200641,200682,4,3053.38,2021-05-19 01:00:00.000000,5,Transaction 30690,2021,5,19
3018726,200386,200406,2,4840.87,2022-07-06 12:00:00.000000,22,Transaction 18726,2022,7,6
3014157,200000,200639,3,1922.0,2022-12-30 13:00:00.000000,20,Transaction 14157,2022,12,30
3016655,200082,201588,3,4990.82,2022-08-21 23:00:00.000000,3,Transaction 16655,2022,8,21
3039028,200872,200481,2,414.41,2023-11-25 09:00:00.000000,20,Transaction 39028,2023,11,25
3042047,201393,201561,3,1238.56,2022-03-20 05:00:00.000000,29,Transction 42047,2022,3,20
3011395,200226,201648,2,2592.69,2021-04-24 03:00:00.000000,8,Transaction 11395,2021,4,24
3008470,201108,201032,4,3157.35,2023-08-07 13:00:00.000000,15,Transaction 8470,2023,8,7
3049018,201211,200459,4,2386.38,2020-01-05 17:00:00.000000,15,Transaction 49018,2020,1,5
3040373,200649,200476,3,2873.92,2022-01-23 12:00:00.000000,11,Transaction 40373,2022,1,23
3018105,200322,201279,1,3202.55,2023-12-30 17:00:00.000000,3,Transaction 18105,2023,12,30
3004080,200831,200693,2,3238.21,2022-11-29 12:00:00.000000,47,Transaction 4080,2022,11,29
3006221,201405,200760,2,550.69,2021-01-27 06:00:00.000000,20,Transaction 6221,2021,1,27
3026677,201080,200572,1,4901.92,2021-03-06 04:00:00.000000,34,Transaction 26677,2021,3,6
3026097,201576,200644,1,4797.85,2022-06-07 00:00:00.000000,31,Transaction 26097,2022,6,7
3020626,201635,200138,1,811.79,2020-06-11 18:00:00.000000,2,Transaction 20626,2020,6,11
3000117,200262,201093,1,4780.12,2020-10-27 23:00:00.000000,4,Transaction 117,2020,10,27
3012374,201191,200357,2,2047.27,2020-06-05 19:00:00.000000,7,Transaction 12374,2020,6,5
3015915,201217,200465,3,2428.29,2020-07-21 00:00:00.000000,37,Transaction 15915,2020,7,21
3015536,201589,200088,3,1859.76,2022-04-01 13:00:00.000000,17,Transaction 15536,2022,4,1
3018003,201405,201445,2,3996.3,2021-03-10 23:00:00.000000,10,Transaction 18003,2021,3,10
3043492,200147,200242,1,1317.64,2022-08-30 07:00:00.000000,44,Transaction 43492,2022,8,30
3029919,200823,200488,2,4649.88,2022-11-17 00:00:00.000000,18,Transaction 29919,2022,11,17
3017945,201261,200149,2,4917.54,2023-06-12 15:00:00.000000,20,Transaction 17945,2023,6,12
3029112,200956,200315,3,1136.91,2022-01-25 00:00:00.000000,26,Transaction 29112,2022,1,25
3024009,200342,201187,1,2052.67,2020-06-20 20:00:00.000000,44,Transaction 24009,2020,6,20
3029769,200683,200147,3,3973.59,2023-07-13 00:00:00.000000,4,Transaction 29769,2023,7,13
3022533,200152,200761,3,4882.83,2020-01-05 13:00:00.000000,22,Transaction 22533,2020,1,5
3013845,200556,200436,4,4375.96,2023-04-21 21:00:00.000000,34,Transaction 13845,2023,4,21
3016490,200188,201632,3,4265.98,2021-02-06 19:00:00.000000,24,Transaction 16490,2021,2,6
3021445,200272,201257,1,168.59,2022-09-26 00:00:00.000000,41,Transaction 21445,2022,9,26
3032732,201362,201164,4,2968.41,2021-12-15 13:00:00.000000,43,Transaction 32732,2021,12,15
3005162,200038,200442,4,3711.93,2023-06-12 19:00:00.000000,15,Transaction 5162,2023,6,12
3006048,201023,200333,2,1572.82,2021-04-03 10:00:00.000000,38,Transaction 6048,2021,4,3
3031469,200967,201406,3,2655.67,2021-06-14 06:00:00.000000,20,Transaction 31469,2021,6,14
3031563,201565,200218,1,2932.6,2020-02-29 09:00:00.000000,36,Transaction 31563,2020,2,29
3040994,200427,200135,1,1755.77,2022-09-07 05:00:00.000000,42,Transaction 40994,2022,9,7
3047611,200359,200801,3,3765.79,2023-11-10 06:00:00.000000,34,Transaction 47611,2023,11,10
3027936,200372,200795,3,2705.44,2020-02-25 13:00:00.000000,36,Transaction 27936,2020,2,25
3031872,201360,201280,1,3062.16,2021-02-07 15:00:00.000000,6,Transaction 31872,2021,2,7
3028229,201477,201497,1,265.4,2023-07-11 03:00:00.000000,38,Transaction 28229,2023,7,11
3015989,200196,200201,1,1737.4,2022-04-27 20:00:00.000000,15,Transaction 15989,2022,4,27
3029505,201605,200891,2,2715.98,2022-09-30 22:00:00.000000,43,Transaction 29505,2022,9,30
3000991,201618,201424,3,4308.61,2024-02-05 12:00:00.000000,22,Transaction 991,2024,2,5
3018395,201265,200074,3,2616.99,2023-08-03 12:00:00.000000,4,Transaction 18395,2023,8,3
3013759,201142,200908,3,1064.5,2021-09-28 21:00:00.000000,44,Transaction 13759,2021,9,28
3011206,200206,201499,1,3085.02,2020-07-09 00:00:00.000000,18,Transaction 11206,2020,7,9
3010968,201087,201007,2,4994.57,2022-04-22 03:00:00.000000,31,Transaction 10968,2022,4,22
3025066,201355,201134,3,2282.4,2022-01-01 19:00:00.000000,49,Transaction 25066,2022,1,1
3038302,200897,201122,2,2985.68,2023-08-03 15:00:00.000000,8,Transaction 38302,2023,8,3
3037080,201472,201100,1,4109.5,2021-04-15 06:00:00.000000,7,Transaction 37080,2021,4,15
3039786,200882,200027,3,4053.33,2021-02-24 12:00:00.000000,12,Transaction 39786,2021,2,24
3036429,201073,201606,3,3419.25,2021-07-26 07:00:00.000000,22,Transaction 36429,2021,7,26
3001282,200732,201627,1,4872.36,2020-11-18 07:00:00.000000,24,Transaction 1282,2020,11,18
3036541,200225,200112,1,3982.23,2021-10-03 13:00:00.000000,10,Transaction 36541,2021,10,3
3016829,200720,201032,4,262.73,2023-05-21 01:00:00.000000,34,Transaction 16829,2023,5,21
3037501,201159,200085,3,4531.95,2021-01-22 20:00:00.000000,24,Transaction 37501,2021,1,22
3014679,200671,201298,2,4204.76,2022-10-15 20:00:00.000000,17,Transaction 14679,2022,10,15
3045421,200271,200459,2,2257.56,2020-11-26 17:00:00.000000,1,Transaction 45421,2020,11,26
3016335,200034,201424,4,2897.22,2022-03-28 08:00:00.000000,1,Transaction 16335,2022,3,28
3048156,200941,200930,2,1074.44,2022-03-27 10:00:00.000000,18,Transaction 48156,2022,3,27
3013140,201192,200578,1,1617.27,2022-05-14 05:00:00.000000,16,Transaction 13140,2022,5,14
3034817,200344,200997,2,1908.06,2020-07-05 16:00:00.000000,6,Transaction 34817,2020,7,5
3008836,200560,201051,1,4043.01,2020-03-02 12:00:00.000000,25,Transaction 8836,2020,3,2
3044462,201425,201309,1,2098.16,2021-07-22 15:00:00.000000,6,Transaction 44462,2021,7,22
3020571,200987,200929,1,909.73,2020-07-24 09:00:00.000000,48,Transaction 20571,2020,7,24
3038052,201428,201301,3,1164.85,2021-05-24 22:00:00.000000,21,Transaction 38052,2021,5,24
3017507,200539,201491,1,3533.08,2023-12-19 14:00:00.000000,25,Transaction 17507,2023,12,19
3007973,200092,200780,3,3098.82,2023-09-06 01:00:00.000000,45,Transaction 7973,2023,9,6
3009788,201428,201563,1,4597.66,2020-02-17 17:00:00.000000,26,Transaction 9788,2020,2,17
3004621,200814,200617,4,3566.5,2021-11-20 07:00:00.000000,36,Transaction 4621,2021,11,20
3028761,201236,200563,1,1304.52,2023-06-06 14:00:00.000000,33,Transaction 28761,2023,6,6
3005500,201034,201091,3,3900.82,2023-11-23 05:00:00.000000,20,Transaction 5500,2023,11,23
3036093,200961,200142,1,4450.13,2022-01-25 00:00:00.000000,12,Transaction 36093,2022,1,25
3034133,201118,200601,1,2454.57,2023-05-10 14:00:00.000000,47,Transaction 34133,2023,5,10
3043377,201192,201554,2,794.94,2021-12-26 20:00:00.000000,23,Transaction 43377,2021,12,26
3036467,200227,200142,1,536.67,2021-08-09 17:00:00.000000,31,Transaction 36467,2021,8,9
3023811,200698,200233,1,4895.02,2021-05-20 13:00:00.000000,34,Transaction 23811,2021,5,20
3035400,200033,201224,1,641.69,2020-09-13 15:00:00.000000,18,Transaction 35400,2020,9,13
3031340,201553,200480,2,3999.54,2022-08-08 06:00:00.000000,18,Transaction 31340,2022,8,8
3030108,200560,201090,1,2366.26,2023-02-09 14:00:00.000000,25,Transaction 30108,2023,2,9
3022891,201489,201414,1,2328.72,2022-11-28 18:00:00.000000,35,Transaction 22891,2022,11,28
3038416,201323,200083,3,589.33,2023-02-04 13:00:00.000000,39,Transaction 38416,2023,2,4
3045586,200406,200669,2,2918.89,2020-01-12 23:00:00.000000,21,Transaction 45586,2020,1,12
3000210,200536,200884,1,3744.19,2021-05-02 09:00:00.000000,7,Transaction 210,2021,5,2
3026163,200486,200406,3,1814.14,2021-06-18 14:00:00.000000,2,Transaction 26163,2021,6,18
3037218,200461,200235,3,1600.41,2022-11-04 17:00:00.000000,21,Transaction 37218,2022,11,4
3019335,200512,200486,2,3322.15,2021-04-23 09:00:00.000000,28,Transaction 19335,2021,4,23
3018147,201311,200158,3,262.59,2020-12-17 20:00:00.000000,29,Transaction 18147,2020,12,17
3041642,200752,200042,2,4306.94,2020-11-22 14:00:00.000000,30,Transaction 41642,2020,11,22
3025741,201227,200048,3,3948.82,2023-12-23 18:00:00.000000,17,Transaction 25741,2023,12,23
3011704,201098,201331,1,4024.41,2023-05-03 11:00:00.000000,24,Transaction 11704,2023,5,3
3011522,200814,201615,3,4622.69,2022-05-06 21:00:00.000000,15,Transaction 11522,2022,5,6
3022987,200245,201206,1,2205.25,2020-10-21 21:00:00.000000,46,Transaction 22987,2020,10,21
3015882,201445,201579,3,2800.32,2023-09-26 01:00:00.000000,40,Transaction 15882,2023,9,26
3006205,200408,200540,1,1395.81,2020-09-11 09:00:00.000000,42,Transaction 6205,2020,9,11
3026439,200745,200877,1,2067.41,2023-11-05 12:00:00.000000,9,Transaction 26439,2023,11,5
3010898,200121,200721,2,383.96,2020-12-17 18:00:00.000000,6,Transaction 10898,2020,12,17
3035038,200747,200743,3,3342.54,2023-03-15 22:00:00.000000,9,Transaction 35038,2023,3,15
3028842,200987,201015,1,3822.13,2023-10-22 21:00:00.000000,17,Transaction 28842,2023,10,22
3040584,201224,201259,2,488.88,2020-05-04 19:00:00.000000,31,Transaction 40584,2020,5,4
3035044,201191,201137,3,1071.49,2023-12-08 10:00:00.000000,1,Transaction 35044,2023,12,8
3001899,201413,201616,3,4446.59,2023-04-12 10:00:00.000000,20,Transaction 1899,2023,4,12
3019445,200576,200084,2,2731.85,2020-06-06 08:00:00.000000,19,Transaction 19445,2020,6,6
3046183,201231,201037,1,4166.56,2021-09-19 07:00:00.000000,30,Transaction 46183,2021,9,19
3036135,201004,200209,2,3832.94,2022-11-15 06:00:00.000000,28,Transaction 36135,2022,11,15
3020047,201250,201234,2,3969.4,2022-02-22 11:00:00.000000,24,Transaction 20047,2022,2,22
3005902,200854,201621,2,2575.1,2023-09-30 22:00:00.000000,33,Transaction 5902,2023,9,30
3007167,201644,200558,3,3185.26,2020-07-05 08:00:00.000000,48,Transaction 7167,2020,7,5
3004201,200563,200740,3,3842.99,2022-07-12 21:00:00.000000,20,Transaction 4201,2022,7,12
3045774,201126,200248,2,2704.95,2022-06-18 20:00:00.000000,43,Transaction 45774,2022,6,18
3018030,201369,201383,3,901.95,2023-06-12 09:00:00.000000,17,Transaction 18030,2023,6,12
3025126,201264,201509,4,2891.05,2023-01-02 06:00:00.000000,30,Transaction 25126,2023,1,2
3001983,200874,200450,3,2113.72,2022-10-30 07:00:00.000000,23,Transaction 1983,2022,10,30
3038013,201118,201011,2,4317.82,2022-02-07 12:00:00.000000,14,Transaction 38013,2022,2,7
3011889,201579,200836,3,3083.52,2020-01-14 15:00:00.000000,33,Transaction 11889,2020,1,14
3020750,200682,201249,4,4515.2,2021-06-23 03:00:00.000000,3,Transaction 20750,2021,6,23
3008990,200133,201133,1,4556.8,2021-02-15 23:00:00.000000,37,Transaction 8990,2021,2,15
3000793,200499,201174,3,3899.02,2023-03-25 09:00:00.000000,37,TraDsaction 793,2023,3,25
3026948,201038,200602,3,4290.58,2021-11-10 03:00:00.000000,24,Transaction 26948,2021,11,10
3006378,200940,200320,3,3759.95,2022-06-25 12:00:00.000000,15,Transaction 6378,2022,6,25
3020830,200224,201028,1,2992.09,2023-12-24 08:00:00.000000,38,Transaction 20830,2023,12,24
3036022,200544,200715,1,4464.56,2021-02-14 03:00:00.000000,7,Transaction 36022,2021,2,14
3019843,201535,200561,2,4965.24,2022-01-08 18:00:00.000000,9,Transaction 19843,2022,1,8
3010480,200476,201341,1,3350.6,2021-03-26 08:00:00.000000,1,Transaction 10480,2021,3,26
3011182,200963,200431,4,3236.73,2020-04-25 02:00:00.000000,1,Transaction 11182,2020,4,25
3040880,200605,200465,1,4234.58,2023-12-10 21:00:00.000000,10,Transaction 40880,2023,12,10
3019229,200286,200702,2,1506.98,2020-06-21 12:00:00.000000,34,Transaction 19229,2020,6,21
3048833,200925,200347,1,3110.2,2022-12-05 10:00:00.000000,27,Transaction 48833,2022,12,5
3043567,200180,201269,3,2213.0,2021-05-27 14:00:00.000000,2,Transaction 43567,2021,5,27
3024972,201088,201594,1,3187.64,2020-12-27 13:00:00.000000,39,Transaction 24972,2020,12,27
3044959,201143,201634,2,2592.64,2023-02-16 09:00:00.000000,15,Transaction 44959,2023,2,16
3045750,200375,201089,1,356.52,2021-04-25 02:00:00.000000,45,Transaction 45750,2021,4,25
3039386,200711,200717,1,4429.22,2022-12-30 18:00:00.000000,26,Transaction 39386,2022,12,30
3023525,200212,201458,1,2916.77,2020-02-26 08:00:00.000000,12,Transaction 23525,2020,2,26
3005152,201048,200571,1,425.41,2020-05-12 19:00:00.000000,2,Transaction 5152,2020,5,12
3032995,200149,200868,1,3229.2,2021-11-07 02:00:00.000000,39,Transaction 32995,2021,11,7
3009361,200766,200670,2,4291.68,2023-11-30 09:00:00.000000,20,Transaction 9361,2023,11,30
3013398,200394,200160,1,4418.39,2023-01-21 10:00:00.000000,37,Transaction 13398,2023,1,21
3039751,201008,201427,2,2141.86,2022-10-05 19:00:00.000000,5,Transaction 39751,2022,10,5
3014306,201123,200999,3,1450.98,2023-10-03 06:00:00.000000,21,Transaction 14306,2023,10,3
3009285,200954,200885,2,2770.69,2021-03-20 15:00:00.000000,1,Transaction 9285,2021,3,20
3027910,200876,200485,3,594.68,2020-03-23 14:00:00.000000,19,Transaction 27910,2020,3,23
3040553,201451,201431,3,813.06,2023-03-03 05:00:00.000000,16,Transaction 40553,2023,3,3
3024920,200441,200229,1,1804.41,2021-09-27 15:00:00.000000,10,Transaction 24920,2021,9,27
3049331,200447,200320,2,2838.43,2020-02-29 14:00:00.000000,34,Transaction 49331,2020,2,29
3003077,200829,200241,3,1352.81,2022-02-11 05:00:00.000000,42,Transaction 3077,2022,2,11
3021296,200444,200950,2,4788.44,2020-05-08 13:00:00.000000,24,Transaction 21296,2020,5,8
3036924,200440,201612,3,324.39,2020-08-06 18:00:00.000000,40,Transaction 36924,2020,8,6
3014698,200255,200756,3,785.24,2021-05-16 06:00:00.000000,49,Transaction 14698,2021,5,16
3012061,200164,200036,2,1997.26,2021-06-12 05:00:00.000000,49,Transaction 12061,2021,6,12
3011384,200814,200864,1,4214.76,2020-12-10 15:00:00.000000,39,Transaction 11384,2020,12,10
3008078,200023,200783,1,2900.09,2022-07-17 22:00:00.000000,16,Transaction 8078,2022,7,17
3046872,201089,201635,2,3650.44,2022-02-05 23:00:00.000000,21,Transaction 46872,2022,2,5
3027896,200446,200750,2,4666.75,2023-12-07 20:00:00.000000,29,Transaction 27896,2023,12,7
3044316,201197,201366,2,3371.42,2023-12-24 16:00:00.000000,8,Transaction 44316,2023,12,24
3035476,201607,200401,3,4754.03,2021-11-23 16:00:00.000000,49,Transaction 35476,2021,11,23
3047412,201125,201455,2,544.27,2021-02-14 18:00:00.000000,12,Transaction 47412,2021,2,14
3027597,200589,200236,4,1705.16,2021-08-23 10:00:00.000000,39,Transaction 27597,2021,8,23
3020028,201389,200652,1,1894.65,2020-04-28 00:00:00.000000,5,Transaction 20028,2020,4,28
3048361,200618,200290,1,3437.02,2022-08-28 13:00:00.000000,29,Transaction 48361,2022,8,28
3020224,200398,200574,3,3779.24,2020-02-14 18:00:00.000000,15,Transaction 20224,2020,2,14
3034549,201108,201605,1,1924.54,2024-01-07 14:00:00.000000,32,Transaction 34549,2024,1,7
3029938,200952,200002,3,1591.86,2020-04-15 02:00:00.000000,28,Transaction 29938,2020,4,15
3043221,201092,200524,3,4771.34,2024-01-27 06:00:00.000000,29,Transaction 43221,2024,1,27
3035278,200818,201193,3,4063.26,2020-05-02 16:00:00.000000,45,Transaction 35278,2020,5,2
3046273,201167,201001,1,1005.4,2023-03-27 21:00:00.000000,2,Transaction 46273,2023,3,27
3024850,201628,201618,3,314.66,2022-01-01 09:00:00.000000,49,Transaction 24850,2022,1,1
3036322,201022,200044,1,868.86,2022-08-10 02:00:00.000000,17,Transaction 36322,2022,8,10
3034232,201434,201411,3,3151.94,2023-05-11 08:00:00.000000,20,Transaction 34232,2023,5,11
3048033,201533,200377,4,828.71,2020-08-05 16:00:00.000000,25,Transaction 48033,2020,8,5
3036091,201141,201192,3,4020.99,2023-05-06 21:00:00.000000,40,Transaction 36091,2023,5,6
3030284,200808,200852,2,362.09,2020-06-24 02:00:00.000000,33,Transaction 30284,2020,6,24
3042882,200410,200889,3,1402.91,2021-09-18 03:00:00.000000,34,Transaction 42882,2021,9,18
3040450,201290,200413,3,1817.5,2023-06-20 04:00:00.000000,34,Transaction 40450,2023,6,20
3002025,200888,201279,4,2813.53,2021-04-14 01:00:00.000000,24,Transaction 2025,2021,4,14
3010978,200698,200834,2,2067.64,2023-05-27 23:00:00.000000,5,Transaction 10978,2023,5,27
3035935,200116,200464,2,2138.64,2021-02-13 03:00:00.000000,4,Transaction 35935,2021,2,13
3011218,200990,200550,4,148.54,2023-10-20 13:00:00.000000,5,Transaction 11218,2023,10,20
3010682,200804,200426,1,1522.64,2023-04-15 01:00:00.000000,33,Transaction 10682,2023,4,15
3044965,200071,201373,4,3610.0,2023-03-25 01:00:00.000000,20,Transaction 44965,2023,3,25
3031818,200938,200858,1,1148.19,2021-11-13 19:00:00.000000,29,Transaction 31818,2021,11,13
3022578,201335,201597,2,1414.62,2021-05-29 13:00:00.000000,40,Transaction 22578,2021,5,29
3027340,200090,200186,3,2128.64,2021-03-14 03:00:00.000000,21,Transaction 27340,2021,3,14
3047041,200434,201050,1,176.67,2023-09-21 04:00:00.000000,37,Transaction 47041,2023,9,21
3017805,201278,200953,2,4129.55,2020-05-28 13:00:00.000000,38,Transaction 17805,2020,5,28
3041475,201372,200593,1,2975.9,2022-08-11 20:00:00.000000,4,Transaction 41475,2022,8,11
3046887,201468,200971,2,4719.49,2023-09-03 01:00:00.000000,3,Transaction 46887,2023,9,3
3029436,201348,201350,1,4223.75,2022-07-30 10:00:00.000000,49,Transaction 29436,2022,7,30
